customer_id,customer_name,customer_segment,order_details_id,order_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,product_name,product_category,product_subcategory,product_manufacturer
316,Guy Thornton,Consumer,6829,CA-2018-130526,700,8,0.8,-54,-1.6,34,11/26/2018,Rockford,Illinois,Central,United States,61107,11/29/2018,First Class,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,GBC
117,Bruce Stewart,Consumer,6830,CA-2018-130631,49,5,0,10,0.49,20,12/29/2018,Edmonds,Washington,West,United States,98026,1/2/2019,Standard Class,Acco Glide Clips,Office Supplies,Fasteners,Acco
117,Bruce Stewart,Consumer,6831,CA-2018-130631,789,2,0,21,0.3,68,12/29/2018,Edmonds,Washington,West,United States,98026,1/2/2019,Standard Class,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,Other
182,Craig Yedwab,Corporate,6832,CA-2018-130715,1219,5,0,9,0.49,18,9/16/2018,San Francisco,California,West,United States,94110,9/20/2018,Standard Class,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,Other
342,Jack O'Briant,Corporate,6833,CA-2018-130764,941,4,0.2,35,0.36,96,10/27/2018,San Francisco,California,West,United States,94110,10/28/2018,First Class,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,Other
342,Jack O'Briant,Corporate,6834,CA-2018-130764,1195,5,0.15,7,0.01,557,10/27/2018,San Francisco,California,West,United States,94110,10/28/2018,First Class,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,O'Sullivan
451,Laura Armstrong,Corporate,6835,CA-2018-130771,151,2,0.2,0,0.16,3,7/29/2018,Austin,Texas,Central,United States,78745,8/3/2018,Standard Class,Assorted Color Push Pins,Office Supplies,Fasteners,Other
451,Laura Armstrong,Corporate,6836,CA-2018-130771,441,1,0.2,16,0.13,125,7/29/2018,Austin,Texas,Central,United States,78745,8/3/2018,Standard Class,Cisco SPA301,Technology,Phones,Cisco
412,Justin MacKendrick,Consumer,6837,CA-2018-130834,1524,3,0.2,5,0.33,16,11/3/2018,Wilmington,North Carolina,South,United States,28403,11/6/2018,Second Class,Strathmore Photo Mount Cards,Office Supplies,Paper,Strathmore
507,Matt Hagelstein,Corporate,6838,CA-2018-130841,1850,4,0.2,4,0.36,10,7/28/2018,San Francisco,California,West,United States,94110,8/1/2018,Standard Class,Zipper Ring Binder Pockets,Office Supplies,Binders,Other
507,Matt Hagelstein,Corporate,6839,CA-2018-130841,1528,1,0,4,0.28,15,7/28/2018,San Francisco,California,West,United States,94110,8/1/2018,Standard Class,Super Decoflex Portable Personal File,Office Supplies,Storage,Other
507,Matt Hagelstein,Corporate,6840,CA-2018-130841,1629,4,0.2,100,0.09,1146,7/28/2018,San Francisco,California,West,United States,94110,8/1/2018,Standard Class,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
331,Henry MacAllister,Consumer,6841,CA-2018-130904,1259,1,0.2,0,0.09,2,4/11/2018,Burlington,North Carolina,South,United States,27217,4/16/2018,Standard Class,Pencil and Crayon Sharpener,Office Supplies,Art,Other
331,Henry MacAllister,Consumer,6842,CA-2018-130904,1136,8,0.2,2,0.11,21,4/11/2018,Burlington,North Carolina,South,United States,27217,4/16/2018,Standard Class,Newell 321,Office Supplies,Art,Newell
257,Emily Burns,Consumer,6843,CA-2018-130967,1172,3,0.4,-11,-0.2,54,3/10/2018,Philadelphia,Pennsylvania,East,United States,19140,3/16/2018,Standard Class,Nokia Lumia 521 (T-Mobile),Technology,Phones,Nokia
189,Dan Campbell,Consumer,6844,CA-2018-131016,1128,2,0.2,1,0.06,9,9/18/2018,Arlington,Texas,Central,United States,76017,9/20/2018,First Class,Newell 314,Office Supplies,Art,Newell
189,Dan Campbell,Consumer,6845,CA-2018-131016,52,2,0.2,-3,-0.06,48,9/18/2018,Arlington,Texas,Central,United States,76017,9/20/2018,First Class,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,Acco
764,Tony Molinari,Consumer,6846,CA-2018-131037,848,1,0.2,3,0.01,210,8/22/2018,San Francisco,California,West,United States,94110,8/23/2018,First Class,Hon Racetrack Conference Tables,Furniture,Tables,Hon
423,Katherine Hughes,Consumer,6847,CA-2018-131156,1505,4,0.2,8,0.3,25,4/3/2018,Philadelphia,Pennsylvania,East,United States,19143,4/7/2018,Standard Class,Staple-based wall hangings,Furniture,Furnishings,Staple-based wall hangings
11,Alan Barnes,Consumer,6848,CA-2018-131212,1850,6,0.2,5,0.36,15,12/5/2018,Bellevue,Washington,West,United States,98006,12/9/2018,Standard Class,Zipper Ring Binder Pockets,Office Supplies,Binders,Other
11,Alan Barnes,Consumer,6849,CA-2018-131212,722,3,0.2,8,0.34,25,12/5/2018,Bellevue,Washington,West,United States,98006,12/9/2018,Standard Class,GBC Wire Binding Combs,Office Supplies,Binders,GBC
156,Christine Sundaresam,Consumer,6850,CA-2018-131233,260,3,0.2,4,0.33,11,4/14/2018,New York City,New York,East,United States,10024,4/19/2018,Standard Class,Avery Non-Stick Binders,Office Supplies,Binders,Avery
156,Christine Sundaresam,Consumer,6851,CA-2018-131233,390,3,0.2,9,0.04,242,4/14/2018,New York City,New York,East,United States,10024,4/19/2018,Standard Class,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,Other
560,Nathan Cano,Consumer,6852,CA-2018-131254,253,5,0.2,4,0.3,13,11/19/2018,Houston,Texas,Central,United States,77095,11/21/2018,First Class,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,Avery
560,Nathan Cano,Consumer,6853,CA-2018-131254,773,3,0.3,-46,-0.24,191,11/19/2018,Houston,Texas,Central,United States,77095,11/21/2018,First Class,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Global
560,Nathan Cano,Consumer,6854,CA-2018-131254,651,6,0.8,-2288,-1.5,1525,11/19/2018,Houston,Texas,Central,United States,77095,11/21/2018,First Class,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,Fellowes
134,Cassandra Brandow,Consumer,6855,CA-2018-131282,1508,5,0.2,1,0.1,7,2/5/2018,Waco,Texas,Central,United States,76706,2/8/2018,Second Class,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors
134,Cassandra Brandow,Consumer,6856,CA-2018-131282,897,4,0.8,-427,-1.75,244,2/5/2018,Waco,Texas,Central,United States,76706,2/8/2018,Second Class,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,Ibico
260,Emily Phan,Consumer,6857,CA-2018-131303,1365,5,0,29,0.47,63,11/28/2018,San Diego,California,West,United States,92037,12/2/2018,Standard Class,Round Specialty Laser Printer Labels,Office Supplies,Labels,Other
695,Shaun Chance,Corporate,6858,CA-2018-131366,342,2,0.4,-15,-0.17,90,11/24/2018,Lancaster,Pennsylvania,East,United States,17602,11/29/2018,Standard Class,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones,Other
695,Shaun Chance,Corporate,6859,CA-2018-131366,1712,7,0.2,83,0.36,230,11/24/2018,Lancaster,Pennsylvania,East,United States,17602,11/29/2018,Standard Class,Xerox 1919,Office Supplies,Paper,Xerox
333,Hilary Holden,Corporate,6860,CA-2018-131492,128,2,0,4,0.48,9,10/19/2018,San Francisco,California,West,United States,94110,10/24/2018,Second Class,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,Ampad
333,Hilary Holden,Corporate,6861,CA-2018-131492,133,2,0.2,-3,-0.14,24,10/19/2018,San Francisco,California,West,United States,94110,10/24/2018,Second Class,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,Other
333,Hilary Holden,Corporate,6862,CA-2018-131492,997,2,0,10,0.34,31,10/19/2018,San Francisco,California,West,United States,94110,10/24/2018,Second Class,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,Linden
333,Hilary Holden,Corporate,6863,CA-2018-131492,229,10,0,15,0.48,32,10/19/2018,San Francisco,California,West,United States,94110,10/24/2018,Second Class,Avery 518,Office Supplies,Labels,Avery
479,Luke Schmidt,Corporate,6864,CA-2018-131618,237,4,0.8,-4,-1.55,2,6/17/2018,Skokie,Illinois,Central,United States,60076,6/20/2018,First Class,Avery Durable Binders,Office Supplies,Binders,Avery
479,Luke Schmidt,Corporate,6865,CA-2018-131618,639,4,0.8,-16,-1.75,9,6/17/2018,Skokie,Illinois,Central,United States,60076,6/20/2018,First Class,Fellowes Binding Cases,Office Supplies,Binders,Fellowes
479,Luke Schmidt,Corporate,6866,CA-2018-131618,1351,2,0.2,4,0.36,12,6/17/2018,Skokie,Illinois,Central,United States,60076,6/20/2018,First Class,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,REDIFORM
101,Bradley Nguyen,Consumer,6867,CA-2018-131625,1446,5,0,39,0.34,115,9/1/2018,New York City,New York,East,United States,10009,9/5/2018,Second Class,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,Seth Thomas
8,Adrian Hane,Home Office,6868,CA-2018-131632,1168,2,0.2,1,0.11,5,10/31/2018,Dallas,Texas,Central,United States,75217,11/4/2018,Standard Class,Newell 350,Office Supplies,Art,Newell
638,Rob Dowd,Consumer,6869,CA-2018-131653,1264,2,0,2,0.46,5,1/29/2018,New York City,New York,East,United States,10011,2/5/2018,Standard Class,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,Universal
618,Ralph Arnett,Consumer,6870,CA-2018-131695,621,1,0,10,0.44,22,6/30/2018,New York City,New York,East,United States,10024,7/6/2018,Standard Class,"Executive Impressions 14""",Furniture,Furnishings,Executive Impressions
618,Ralph Arnett,Consumer,6871,CA-2018-131695,1512,7,0,67,0.27,249,6/30/2018,New York City,New York,East,United States,10024,7/6/2018,Standard Class,Steel Personal Filing/Posting Tote,Office Supplies,Storage,Other
309,Greg Guthrie,Corporate,6872,CA-2018-131807,1492,1,0.2,3,0.34,8,10/5/2018,Chico,California,West,United States,95928,10/10/2018,Standard Class,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,Square
309,Greg Guthrie,Corporate,6873,CA-2018-131807,1507,5,0,7,0.46,15,10/5/2018,Chico,California,West,United States,95928,10/10/2018,Standard Class,Staples,Office Supplies,Fasteners,Other
309,Greg Guthrie,Corporate,6874,CA-2018-131807,862,4,0,4,0.26,16,10/5/2018,Chico,California,West,United States,95928,10/10/2018,Standard Class,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,Hoover
309,Greg Guthrie,Corporate,6875,CA-2018-131807,487,5,0,27,0.37,73,10/5/2018,Chico,California,West,United States,95928,10/10/2018,Standard Class,DAX Clear Channel Poster Frame,Furniture,Furnishings,DAX
309,Greg Guthrie,Corporate,6876,CA-2018-131807,964,3,0.2,5,0.02,206,10/5/2018,Chico,California,West,United States,95928,10/10/2018,Standard Class,KI Adjustable-Height Table,Furniture,Tables,KI
309,Greg Guthrie,Corporate,6877,CA-2018-131807,745,4,0.2,-60,-0.14,435,10/5/2018,Chico,California,West,United States,95928,10/10/2018,Standard Class,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,Global
122,Cari Sayre,Corporate,6878,CA-2018-131828,1001,3,0.2,8,0.09,89,2/11/2018,Seattle,Washington,West,United States,98105,2/13/2018,Second Class,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,Logitech
122,Cari Sayre,Corporate,6879,CA-2018-131828,759,4,0.2,108,0.11,963,2/11/2018,Seattle,Washington,West,United States,98105,2/13/2018,Second Class,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Global
201,Darrin Sayre,Home Office,6880,CA-2018-131954,68,5,0.2,7,0.35,19,1/21/2018,Seattle,Washington,West,United States,98115,1/25/2018,Standard Class,Acco Translucent Poly Ring Binders,Office Supplies,Binders,Acco
201,Darrin Sayre,Home Office,6881,CA-2018-131954,1647,4,0.2,9,0.34,28,1/21/2018,Seattle,Washington,West,United States,98115,1/25/2018,Standard Class,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,Wilson Jones
201,Darrin Sayre,Home Office,6882,CA-2018-131954,1194,1,0,19,0.22,85,1/21/2018,Seattle,Washington,West,United States,98115,1/25/2018,Standard Class,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,Bookcases,O'Sullivan
201,Darrin Sayre,Home Office,6883,CA-2018-131954,1634,6,0.2,34,0.34,100,1/21/2018,Seattle,Washington,West,United States,98115,1/25/2018,Standard Class,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,Wilson Jones
201,Darrin Sayre,Home Office,6884,CA-2018-131954,1015,3,0,86,0.48,180,1/21/2018,Seattle,Washington,West,United States,98115,1/25/2018,Standard Class,Logitech Illuminated - Keyboard,Technology,Accessories,Logitech
201,Darrin Sayre,Home Office,6885,CA-2018-131954,418,3,0,10,0.04,243,1/21/2018,Seattle,Washington,West,United States,98115,1/25/2018,Standard Class,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,Carina
387,John Huston,Consumer,6886,CA-2018-132122,1344,5,0.2,14,0.06,229,7/9/2018,Chicago,Illinois,Central,United States,60610,7/14/2018,Standard Class,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,Other
197,Darren Budd,Corporate,6887,CA-2018-132178,1110,2,0,19,0.28,70,5/3/2018,Los Angeles,California,West,United States,90004,5/8/2018,Second Class,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,Other
197,Darren Budd,Corporate,6888,CA-2018-132178,659,8,0,46,0.06,763,5/3/2018,Los Angeles,California,West,United States,90004,5/8/2018,Second Class,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,Fellowes
240,Doug Bickford,Consumer,6889,CA-2018-132185,1259,5,0.2,1,0.09,9,11/27/2018,Asheville,North Carolina,South,United States,28806,12/2/2018,Standard Class,Pencil and Crayon Sharpener,Office Supplies,Art,Other
240,Doug Bickford,Consumer,6890,CA-2018-132185,286,1,0.2,4,0.1,44,11/27/2018,Asheville,North Carolina,South,United States,28806,12/2/2018,Standard Class,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,Belkin
90,Bill Overfelt,Corporate,6891,CA-2018-132199,109,2,0.2,3,0.35,8,5/3/2018,Philadelphia,Pennsylvania,East,United States,19134,5/8/2018,Standard Class,Advantus Plastic Paper Clips,Office Supplies,Fasteners,Advantus
90,Bill Overfelt,Corporate,6892,CA-2018-132199,1649,4,0.7,-18,-0.67,26,5/3/2018,Philadelphia,Pennsylvania,East,United States,19134,5/8/2018,Standard Class,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,Wilson Jones
90,Bill Overfelt,Corporate,6893,CA-2018-132199,416,2,0.2,7,0.23,32,5/3/2018,Philadelphia,Pennsylvania,East,United States,19134,5/8/2018,Standard Class,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,Other
90,Bill Overfelt,Corporate,6894,CA-2018-132199,1640,5,0.7,-45,-0.7,64,5/3/2018,Philadelphia,Pennsylvania,East,United States,19134,5/8/2018,Standard Class,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,Wilson Jones
90,Bill Overfelt,Corporate,6895,CA-2018-132199,310,5,0.4,-112,-0.3,373,5/3/2018,Philadelphia,Pennsylvania,East,United States,19134,5/8/2018,Standard Class,Bevis 36 x 72 Conference Tables,Furniture,Tables,Bevis
584,Parhena Norris,Home Office,6896,CA-2018-132213,1126,9,0.2,5,0.13,42,4/25/2018,Nashville,Tennessee,South,United States,37211,4/26/2018,First Class,Newell 312,Office Supplies,Art,Newell
584,Parhena Norris,Home Office,6897,CA-2018-132213,1499,5,0.2,7,0.1,68,4/25/2018,Nashville,Tennessee,South,United States,37211,4/26/2018,First Class,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,Stanley
491,Maribeth Yedwab,Corporate,6898,CA-2018-132234,627,13,0,175,0.32,547,10/16/2018,New York City,New York,East,United States,10011,10/18/2018,First Class,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,Executive Impressions
550,Muhammed Lee,Consumer,6899,CA-2018-132262,1469,2,0,15,0.21,72,9/21/2018,Seattle,Washington,West,United States,98103,9/23/2018,First Class,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Sony
550,Muhammed Lee,Consumer,6900,CA-2018-132262,1020,2,0,26,0.33,80,9/21/2018,Seattle,Washington,West,United States,98103,9/23/2018,First Class,Logitech M510 Wireless Mouse,Technology,Accessories,Logitech
489,Maribeth Dona,Consumer,6901,CA-2018-132290,320,4,0.3,-173,-0.19,933,3/10/2018,Dallas,Texas,Central,United States,75217,3/14/2018,Standard Class,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,Bevis
359,Jennifer Braxton,Corporate,6902,CA-2018-132339,650,1,0,182,0.47,388,8/19/2018,Lawrence,Massachusetts,East,United States,1841,8/23/2018,Standard Class,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,Fellowes
604,Pete Kriz,Consumer,6903,CA-2018-132346,812,7,0,33,0.33,101,11/7/2018,Newark,Delaware,East,United States,19711,11/11/2018,Standard Class,Holmes Odor Grabber,Office Supplies,Appliances,Holmes
203,Dave Brooks,Consumer,6904,CA-2018-132353,175,3,0.2,20,0.06,324,9/15/2018,Chicago,Illinois,Central,United States,60653,9/17/2018,First Class,Avaya 5420 Digital phone,Technology,Phones,Avaya
138,Cathy Prescott,Corporate,6905,CA-2018-132430,1186,4,0.2,9,0.2,46,10/9/2018,Lakewood,Ohio,East,United States,44107,10/11/2018,First Class,Nu-Dell Leatherette Frames,Furniture,Furnishings,Nu-Dell
272,Eudokia Martin,Corporate,6906,CA-2018-132437,101,4,0,17,0.26,65,9/8/2018,New York City,New York,East,United States,10024,9/13/2018,Second Class,Adjustable Personal File Tote,Office Supplies,Storage,Other
235,Don Weiss,Consumer,6907,CA-2018-132521,265,1,0.2,2,0.34,7,9/23/2018,Seattle,Washington,West,United States,98105,9/25/2018,Second Class,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,Avery
235,Don Weiss,Consumer,6908,CA-2018-132521,1513,3,0,8,0.27,31,9/23/2018,Seattle,Washington,West,United States,98105,9/25/2018,Second Class,Sterilite Officeware Hinged File Box,Office Supplies,Storage,Sterilite
235,Don Weiss,Consumer,6909,CA-2018-132521,292,2,0,34,0.28,120,9/23/2018,Seattle,Washington,West,United States,98105,9/25/2018,Second Class,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,Belkin
324,Heather Jas,Home Office,6910,CA-2018-132584,1113,4,0,14,0.26,54,8/26/2018,Detroit,Michigan,Central,United States,48234,8/27/2018,First Class,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,Other
517,Maxwell Schwartz,Consumer,6911,CA-2018-132619,1483,3,0,10,0.05,194,8/31/2018,San Francisco,California,West,United States,94109,9/5/2018,Standard Class,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,Space Solutions
293,Gary Hansen,Home Office,6912,CA-2018-132647,96,2,0,6,0.49,12,2/17/2018,Perth Amboy,New Jersey,East,United States,8861,2/23/2018,Standard Class,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,Adams
293,Gary Hansen,Home Office,6913,CA-2018-132647,637,5,0,40,0.24,166,2/17/2018,Perth Amboy,New Jersey,East,United States,8861,2/23/2018,Standard Class,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,Fellowes
748,Tiffany House,Corporate,6914,CA-2018-132682,88,3,0.2,2,0.09,24,6/8/2018,Dallas,Texas,Central,United States,75081,6/10/2018,Second Class,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,Acme
748,Tiffany House,Corporate,6915,CA-2018-132682,538,3,0.2,29,0.34,85,6/8/2018,Dallas,Texas,Central,United States,75081,6/10/2018,Second Class,Easy-staple paper,Office Supplies,Paper,Easy-staple paper
748,Tiffany House,Corporate,6916,CA-2018-132682,451,3,0.2,29,0.08,382,6/8/2018,Dallas,Texas,Central,United States,75081,6/10/2018,Second Class,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones,ClearOne
323,Harry Marie,Corporate,6917,CA-2018-132738,788,2,0.2,3,0.36,8,8/4/2018,Loveland,Colorado,West,United States,80538,8/7/2018,First Class,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,Hammermil
323,Harry Marie,Corporate,6918,CA-2018-132738,1049,1,0.2,3,0.36,9,8/4/2018,Loveland,Colorado,West,United States,80538,8/7/2018,First Class,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes,Other
364,Jeremy Ellison,Consumer,6919,CA-2018-132934,43,3,0.2,19,0.36,51,6/20/2018,New Rochelle,New York,East,United States,10801,6/26/2018,Standard Class,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,Acco
364,Jeremy Ellison,Consumer,6920,CA-2018-132934,141,5,0,15,0.1,150,6/20/2018,New Rochelle,New York,East,United States,10801,6/26/2018,Standard Class,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,Anker
704,Sonia Cooley,Consumer,6921,CA-2018-132955,702,3,0,48,0.47,103,6/24/2018,Cranston,Rhode Island,East,United States,2920,6/28/2018,Standard Class,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,GBC
33,Andrew Gjertsen,Corporate,6922,CA-2018-132976,1302,2,0.2,4,0.35,12,10/13/2018,Philadelphia,Pennsylvania,East,United States,19140,10/17/2018,Standard Class,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,Other
33,Andrew Gjertsen,Corporate,6923,CA-2018-132976,99,4,0.2,6,0.33,18,10/13/2018,Philadelphia,Pennsylvania,East,United States,19140,10/17/2018,Standard Class,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,Adams
33,Andrew Gjertsen,Corporate,6924,CA-2018-132976,197,3,0.2,9,0.35,25,10/13/2018,Philadelphia,Pennsylvania,East,United States,19140,10/17/2018,Standard Class,Avery 489,Office Supplies,Labels,Avery
33,Andrew Gjertsen,Corporate,6925,CA-2018-132976,589,6,0.2,6,0.1,60,10/13/2018,Philadelphia,Pennsylvania,East,United States,19140,10/17/2018,Standard Class,Eldon Simplefile Box Office,Office Supplies,Storage,Eldon
63,Ashley Jarboe,Consumer,6926,CA-2018-133004,1583,9,0,166,0.26,639,8/31/2018,Lawrence,Indiana,Central,United States,46226,9/5/2018,Standard Class,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Appliances,Tripp Lite
224,Dennis Kane,Consumer,6927,CA-2018-133046,1832,2,0,6,0.48,13,7/27/2018,Seattle,Washington,West,United States,98115,8/1/2018,Second Class,Xerox 227,Office Supplies,Paper,Xerox
224,Dennis Kane,Consumer,6928,CA-2018-133046,1505,3,0,11,0.44,24,7/27/2018,Seattle,Washington,West,United States,98115,8/1/2018,Second Class,Staple-based wall hangings,Furniture,Furnishings,Staple-based wall hangings
224,Dennis Kane,Consumer,6929,CA-2018-133046,1086,4,0,12,0.46,26,7/27/2018,Seattle,Washington,West,United States,98115,8/1/2018,Second Class,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,Message Book
224,Dennis Kane,Consumer,6930,CA-2018-133046,1473,5,0,33,0.14,235,7/27/2018,Seattle,Washington,West,United States,98115,8/1/2018,Second Class,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,Sony
552,Muhammed Yedwab,Corporate,6931,CA-2018-133067,337,2,0.7,-2,-0.7,2,5/4/2018,Philadelphia,Pennsylvania,East,United States,19140,5/10/2018,Standard Class,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,Avery
552,Muhammed Yedwab,Corporate,6932,CA-2018-133067,178,3,0.7,-8,-0.8,9,5/4/2018,Philadelphia,Pennsylvania,East,United States,19140,5/10/2018,Standard Class,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,Avery
240,Doug Bickford,Consumer,6933,CA-2018-133074,97,7,0,28,0.5,56,9/21/2018,San Francisco,California,West,United States,94109,9/25/2018,Standard Class,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,Adams
266,Erica Hernandez,Home Office,6934,CA-2018-133095,928,3,0,4,0.46,10,6/4/2018,Jonesboro,Arkansas,South,United States,72401,6/4/2018,Same Day,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,Other
266,Erica Hernandez,Home Office,6935,CA-2018-133095,716,7,0,54,0.5,108,6/4/2018,Jonesboro,Arkansas,South,United States,72401,6/4/2018,Same Day,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
258,Emily Ducich,Home Office,6936,CA-2018-133102,63,2,0.2,-1,-0.19,6,8/17/2018,Houston,Texas,Central,United States,77095,8/24/2018,Standard Class,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,Acco
258,Emily Ducich,Home Office,6937,CA-2018-133102,245,3,0.2,1,0.13,8,8/17/2018,Houston,Texas,Central,United States,77095,8/24/2018,Standard Class,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Avery
258,Emily Ducich,Home Office,6938,CA-2018-133102,19,2,0.6,-22,-1.33,17,8/17/2018,Houston,Texas,Central,United States,77095,8/24/2018,Standard Class,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,Other
258,Emily Ducich,Home Office,6939,CA-2018-133102,304,4,0.8,-99,-2.55,39,8/17/2018,Houston,Texas,Central,United States,77095,8/24/2018,Standard Class,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,Belkin
258,Emily Ducich,Home Office,6940,CA-2018-133102,1385,4,0.3,-2,-0.03,75,8/17/2018,Houston,Texas,Central,United States,77095,8/24/2018,Standard Class,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,SAFCO
242,Doug O'Connell,Consumer,6941,CA-2018-133207,783,4,0.2,6,0.1,58,11/27/2018,Los Angeles,California,West,United States,90036,12/3/2018,Standard Class,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,Griffin
449,Larry Hughes,Consumer,6942,CA-2018-133235,1178,5,0.2,17,0.06,272,8/1/2018,Charlotte,North Carolina,South,United States,28205,8/4/2018,First Class,Nortel Networks T7316 E Nt8 B27,Technology,Phones,Nortel
668,Sam Zeldin,Home Office,6943,CA-2018-133249,510,5,0,63,0.43,146,7/8/2018,Pico Rivera,California,West,United States,90660,7/11/2018,First Class,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,Deflect-o
768,Tracy Hopkins,Home Office,6944,CA-2018-133256,132,1,0,2,0.45,5,6/26/2018,Detroit,Michigan,Central,United States,48227,6/27/2018,First Class,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,Ampad
768,Tracy Hopkins,Home Office,6945,CA-2018-133256,676,4,0,5,0.34,16,6/26/2018,Detroit,Michigan,Central,United States,48227,6/27/2018,First Class,Fluorescent Highlighters by Dixon,Office Supplies,Art,Other
